Total Write,Term,Node 1 Write,Node 2 Write,Node 3 Write,Node 4 Write,Node 5 Write,Node 6 Write,Node 7 Write,Node 8 Write,Node 1 Remain Percent,Node 2 Remain Percent,Node 3 Remain Percent,Node 4 Remain Percent,Node 5 Remain Percent,Node 6 Remain Percent,Node 7 Remain Percent,Node 8 Remain Percent,variance
5864979056976,5,865427573630,898329018838,892984094470,905722527541,910199734550,468021799733,461541158106,462753150108,0.12464170,0.14717094,0.14160574,0.15583311,0.16277060,0.17375174,0.17353910,0.16222067,0.0002815104
5865080713677,5,865448097110,898342904405,893005980037,905738527541,910217096637,468021799733,461549158106,462757150108,0.12477520,0.14728741,0.14178129,0.15597637,0.16293247,0.17375174,0.17371101,0.16231064,0.0002808588
5865909825048,5,865567183041,898510381607,893139215911,905839294115,910352619843,468086735521,461608394729,462806000281,0.12554983,0.14869223,0.14285000,0.15687864,0.16419599,0.17542954,0.17498398,0.16340941,0.0002874705
5866256280756,5,865626668277,898554684713,893203215911,905890821883,910399269469,468110623517,461636394729,462834602257,0.12593676,0.14906385,0.14336335,0.15734002,0.16463091,0.17604676,0.17558568,0.16405274,0.0002900228
5868080454855,5,865919795698,898853692744,893505771573,906181577734,910667094968,468244484629,461754023311,462954014198,0.12784348,0.15157197,0.14579021,0.15994347,0.16712791,0.17950544,0.17811346,0.16673863,0.0003014793
5868481769877,5,865983503688,898920473778,893570933700,906265238398,910727579405,468259030492,461764996218,462990014198,0.12825788,0.15213214,0.14631288,0.16069258,0.16769182,0.17988128,0.17834926,0.16754836,0.0003007558
5868733564602,5,866019248803,898976405353,893603075052,906300186370,910776817893,468282820715,461776996218,462998014198,0.12849040,0.15260130,0.14657070,0.16100550,0.16815089,0.18049596,0.17860714,0.16772830,0.0003028231
5869911909753,5,866241787789,899182129620,893792501960,906476505669,910942679532,468347945876,461857352476,463071006831,0.12993795,0.15432694,0.14809012,0.16258428,0.16969725,0.18217866,0.18033395,0.16937010,0.0003053602
5871722061267,5,866573135991,899473587835,894036805932,906772366042,911225029987,468457835098,461997408421,463185891961,0.13209329,0.15677173,0.15004973,0.16523343,0.17232968,0.18501796,0.18334368,0.17195417,0.0003160186
5872055242542,5,866641185088,899509629156,894105277760,906820315922,911282067658,468472374598,462017589775,463206802585,0.13253593,0.15707405,0.15059896,0.16566278,0.17286145,0.18539363,0.18377737,0.17242450,0.0003157097
5872174547850,5,866666837006,899519044359,894121979075,906842669155,911296184176,468477789801,462029589775,463220454503,0.13270279,0.15715302,0.15073292,0.16586293,0.17299306,0.18553355,0.18403525,0.17273157,0.0003166046
5873708812815,5,866940433201,899761433680,894334663900,907114132474,911547462961,468556880240,462126256946,463327549413,0.13448246,0.15918622,0.15243890,0.16829363,0.17533580,0.18757708,0.18611257,0.17514042,0.0003222542
5874339137520,5,867038439381,899859893024,894450521799,907196410883,911634630719,468601412396,462184401452,463373427866,0.13511996,0.16001211,0.15336822,0.16903036,0.17614848,0.18872769,0.18736207,0.17617234,0.0003281849
5874600341430,5,867088790902,899901480039,894493349159,907229425470,911695347168,468609412396,462196867820,463385668476,0.13544749,0.16036094,0.15371175,0.16932597,0.17671456,0.18893439,0.18762996,0.17644767,0.0003274587
5876679128262,5,867443062420,900245556218,894833176795,907535697078,912013302871,468694178625,462359402293,463554751962,0.13775193,0.16324710,0.15643757,0.17206835,0.17967893,0.19112457,0.19112275,0.18025080,0.0003354110
5878175774955,5,867707248297,900493203140,895078497709,907768815320,912236087087,468773762709,462454857115,463663303578,0.13947039,0.16532439,0.15840533,0.17415571,0.18175600,0.19318086,0.19317402,0.18269241,0.0003400280
5878967552781,5,867834684797,900627106784,895240881349,907894727992,912362906668,468811351045,462488221624,463707672522,0.14029933,0.16644759,0.15970784,0.17528314,0.18293837,0.19415206,0.19389101,0.18369038,0.0003388302
5879387711958,5,867902593456,900692306236,895301892794,907973159082,912429852590,468835799705,462507072032,463745036063,0.14074106,0.16699449,0.16019723,0.17598541,0.18356253,0.19478376,0.19429610,0.18453078,0.0003407995
5879693997864,5,867955465783,900752207626,895329892794,908026382057,912490246562,468857993617,462520773362,463761036063,0.14108498,0.16749695,0.16042182,0.17646198,0.18412559,0.19535720,0.19459053,0.18489067,0.0003425769
5881139594259,5,868175370009,900999311449,895564985785,908248853334,912674006377,468967246628,462643194102,463866626575,0.14251540,0.16956969,0.16230754,0.17845400,0.18583883,0.19818007,0.19722129,0.18726567,0.0003571147
5881410032451,5,868214187929,901051467474,895622229792,908297755391,912709032142,468979246628,462647496481,463888616614,0.14276790,0.17000718,0.16276671,0.17889187,0.18616538,0.19849012,0.19731375,0.18776029,0.0003561191
5881829682540,5,868295012752,901130495069,895708767376,908344463147,912782681010,469001366040,462672931795,463893965351,0.14329364,0.17067008,0.16346084,0.17931009,0.18685203,0.19906164,0.19786034,0.18788060,0.0003547092
5884350156135,5,868681109326,901604144998,896096977699,908747539969,913191576946,469178773464,462863884263,463986149470,0.14580510,0.17464311,0.16657475,0.18291927,0.19066426,0.20364547,0.20196381,0.18995406,0.0003726273
5885132064600,5,868820201911,901727343996,896228501204,908878136050,913314074010,469228050083,462883178775,464052578571,0.14670986,0.17567652,0.16762972,0.18408864,0.19180633,0.20491867,0.20237844,0.19144822,0.0003732657
5885884762818,5,868934746431,901831312648,896349114711,909022562855,913431645353,469248050083,462941445800,464125884937,0.14745494,0.17654862,0.16859719,0.18538185,0.19290248,0.20543543,0.20363057,0.19309707,0.0003767044
5886188930877,5,868994837547,901870764965,896396669517,909068180225,913483803667,469253310268,462971479751,464149884937,0.14784582,0.17687955,0.16897863,0.18579031,0.19338876,0.20557134,0.20427598,0.19363690,0.0003773921
5886858783819,5,869106428078,901959141988,896499179538,909213108399,913579012805,469297450960,463015479751,464188982300,0.14857169,0.17762087,0.16980088,0.18708800,0.19427642,0.20671184,0.20522152,0.19451630,0.0003817086
5890097433741,5,869670486007,902504595938,896994439437,909720457168,914077034422,469502964180,463214243426,464413213163,0.15224074,0.18219621,0.17377345,0.19163084,0.19891960,0.21202186,0.20949285,0.19955984,0.0003983574
5890173621444,5,869679881908,902508595938,896998439437,909728457168,914097034422,469508360081,463231639327,464421213163,0.15230185,0.18222976,0.17380554,0.19170247,0.19910606,0.21216128,0.20986668,0.19973978,0.0004014532
5890194900813,5,869680556888,902511689061,897002439437,909732457168,914104127545,469508360081,463234057470,464421213163,0.15230624,0.18225571,0.17383762,0.19173829,0.19917219,0.21216128,0.20991864,0.19973978,0.0004016778
5891324197218,5,869879262432,902662912882,897177444831,909976330542,914259414987,469559190851,463322954991,464486685702,0.15359877,0.18352419,0.17524137,0.19392195,0.20061997,0.21347464,0.21182900,0.20121243,0.0004062473
5893955679612,5,870377309725,903088719006,897582763946,910426058520,914655006409,469673002322,463493161513,464659658171,0.15683844,0.18709591,0.17849251,0.19794884,0.20430817,0.21641528,0.21548666,0.20510303,0.0004095209
5899497878433,5,871325984381,903950312165,898522709259,911271863587,915516518151,469971254185,463883653131,465055583574,0.16300932,0.19432306,0.18603199,0.20552224,0.21234025,0.22412147,0.22387812,0.21400844,0.0004370263
5900622128772,5,871502929035,904129115118,898708270169,911447459846,915690225613,470035471447,463978382640,465130274904,0.16416030,0.19582288,0.18752041,0.20709454,0.21395976,0.22578071,0.22591381,0.21568844,0.0004462443
5900726469630,5,871518929035,904147895404,898724270169,911454240132,915713532391,470046944955,463986382640,465134274904,0.16426437,0.19598041,0.18764874,0.20715525,0.21417706,0.22607716,0.22608573,0.21577841,0.0004478142
5901469621932,5,871643155148,904248859060,898859383045,911598907583,915816251664,470082944955,464045845573,465174274904,0.16507243,0.19682731,0.18873251,0.20845061,0.21513474,0.22700732,0.22736355,0.21667811,0.0004510881
5902641027885,5,871815148409,904456078335,899023561083,911799501135,915983791963,470165770575,464133668375,465263508010,0.16619120,0.19856549,0.19004941,0.21024674,0.21669675,0.22914736,0.22925082,0.21868520,0.0004642193
5902659245523,5,871817220955,904458150881,899023561083,911799501135,915989864509,470169770575,464137668375,465263508010,0.16620468,0.19858287,0.19004941,0.21024674,0.21675337,0.22925071,0.22933678,0.21868520,0.0004653513
5903435846310,5,871974278859,904577937106,899168631751,911892236874,916092192468,470219194258,464195444647,465315930347,0.16722630,0.19958766,0.19121305,0.21107710,0.21770740,0.23052771,0.23057836,0.21986432,0.0004678600
5904211370541,5,872087066621,904686393033,899311806341,911999278354,916231441614,470257807498,464259710232,465377866848,0.16795996,0.20049740,0.19236148,0.21203556,0.21900565,0.23152540,0.23195940,0.22125743,0.0004749817
5907506250699,5,872606724930,905217832705,899825309176,912535320334,916746626404,470448318075,464528194768,465597924307,0.17134020,0.20495518,0.19648038,0.21683531,0.22380884,0.23644778,0.23772899,0.22620710,0.0005040616
5908398276453,5,872754789648,905371470631,899943483550,912693744334,916896262829,470523306613,464569686527,465645532321,0.17230332,0.20624392,0.19742828,0.21825385,0.22520394,0.23838533,0.23862063,0.22727793,0.0005109967
5910243889035,5,873033850225,905647390378,900208010264,913030874702,917180426645,470621574720,464730271700,465791490401,0.17411854,0.20855837,0.19955010,0.22127254,0.22785327,0.24092436,0.24207152,0.23056091,0.0005322229
5913801391803,5,873601851435,906220954445,900746656583,913578124732,917756683887,470857696007,465010242420,466029182294,0.17781324,0.21336949,0.20387068,0.22617266,0.23322585,0.24702523,0.24808795,0.23590722,0.0005697282
5914821652239,5,873782762966,906349750289,900891455846,913749533289,917922659205,470941198245,465073553441,466110738958,0.17899002,0.21444985,0.20503214,0.22770746,0.23477328,0.24918275,0.24944847,0.23774165,0.0005819680
5915292804267,5,873869842087,906424927195,900961027226,913820015521,917986485701,470978240606,465117729734,466134536197,0.17955644,0.21508044,0.20559018,0.22833856,0.23536835,0.25013985,0.25039780,0.23827691,0.0005873280
5915645037798,5,873943909386,906446560213,901039450203,913871793680,918048931474,470995144131,465133865903,466165382808,0.18003823,0.21526190,0.20621923,0.22880219,0.23595055,0.25057660,0.25074456,0.23897073,0.0005871742
5919166099395,5,874506276649,907016516545,901568428097,914444956485,918571953666,471227640937,465425744299,466404582717,0.18369628,0.22004277,0.21046226,0.23393433,0.24082681,0.25658382,0.25701687,0.24435096,0.0006277411
5919206334936,5,874518276649,907029928392,901573839944,914448956485,918573365513,471231640937,465425744299,466404582717,0.18377434,0.22015527,0.21050567,0.23397014,0.24083997,0.25668717,0.25701687,0.24435096,0.0006269187
5920389916323,5,874706054762,907212054166,901788994067,914631260808,918735406798,471294752814,465513818668,466507574240,0.18499579,0.22168296,0.21223146,0.23560251,0.24235072,0.25831784,0.25890955,0.24666751,0.0006365438
5920761197658,5,874770054762,907258321416,901855382422,914685587039,918787468922,471324568548,465551190758,466528623791,0.18541209,0.22207106,0.21276397,0.23608895,0.24283611,0.25908822,0.25971265,0.24714097,0.0006419730
5920785197658,5,874778054762,907262321416,901859382422,914685587039,918791468922,471328568548,465551190758,466528623791,0.18546413,0.22210461,0.21279606,0.23608895,0.24287340,0.25919157,0.25971265,0.24714097,0.0006418413
5921785155468,5,874948151156,907431752966,902026522350,914803468251,918999241657,471371016731,465621605453,466583396904,0.18657056,0.22352583,0.21413672,0.23714447,0.24481051,0.26028834,0.26122583,0.24837296,0.0006453420
5922646426152,5,875084929391,907594493976,902153222378,914918846226,919139838872,471413055274,465691977672,466650062363,0.18746027,0.22489092,0.21515300,0.23817757,0.24612134,0.26137453,0.26273809,0.24987244,0.0006531319
5922996082422,5,875134183602,907641516362,902235671061,914966594178,919195697882,471433055274,465724922800,466664441263,0.18778065,0.22528535,0.21581434,0.23860511,0.24664212,0.26189128,0.26344607,0.25019586,0.0006560335
5924183018598,5,875383015096,907778560088,902459145555,915156777399,919333223772,471492808742,465822918834,466756569112,0.18939924,0.22643489,0.21760687,0.24030802,0.24792431,0.26343519,0.26555195,0.25226806,0.0006607111
5926698425877,5,875821442657,908154354508,902811653507,915581301835,919730809893,471683296090,465999591432,466915975955,0.19225109,0.22958710,0.22043440,0.24410924,0.25163110,0.26835697,0.26934856,0.25585354,0.0006890599
5927745770136,5,876003331832,908337443940,902974508649,915740157509,919884602120,471741207888,466070742770,466993775428,0.19343423,0.23112288,0.22174069,0.24553164,0.25306494,0.26985329,0.27087756,0.25760345,0.0006955637
5929180419978,5,876280468204,908582244195,903210240532,915956825447,920096402111,471819799008,466174707014,467059733467,0.19523693,0.23317629,0.22363154,0.24747170,0.25503960,0.27188391,0.27311170,0.25908702,0.0006987003
5929834300293,5,876392865357,908675130884,903305868801,916085131190,920186455883,471843799008,466217506648,467127542522,0.19596805,0.23395544,0.22439859,0.24862056,0.25587920,0.27250402,0.27403144,0.26061223,0.0007029402
5929874179041,5,876394158273,908688423800,903315161717,916085131190,920190455883,471847799008,466217506648,467135542522,0.19597646,0.23406694,0.22447313,0.24862056,0.25591649,0.27260737,0.27403144,0.26079217,0.0007036569
5931937202574,5,876707386789,909035796478,903666608548,916401081186,920491378917,471966434791,466382889102,467285626763,0.19801393,0.23698075,0.22729215,0.25144960,0.25872207,0.27567267,0.27758543,0.26416795,0.0007248368
5933088722097,5,876903479564,909251399774,903822870839,916590242229,920652702584,472049226773,466473850874,467344949460,0.19928946,0.23878925,0.22854556,0.25314336,0.26022613,0.27781184,0.27954015,0.26550228,0.0007367732
5936150211519,5,877463051796,909651480446,904315395435,917067301273,921122120604,472275718680,466694925480,467560217805,0.20292933,0.24214518,0.23249619,0.25741498,0.26460262,0.28366390,0.28429093,0.27034423,0.0007707901
5937641288091,5,877704556772,909896409990,904571446777,917307611226,921363169228,472362138742,466790939594,467645015762,0.20450026,0.24419968,0.23455002,0.25956673,0.26684998,0.28589681,0.28635422,0.27225156,0.0007795100
5937653288091,5,877704556772,909900409990,904571446777,917307611226,921367169228,472362138742,466794939594,467645015762,0.20450026,0.24423323,0.23455002,0.25956673,0.26688727,0.28589681,0.28644018,0.27225156,0.0007802244
5939603526189,5,878081035811,910175640191,904899164141,917606432277,921663207377,472469565575,466915666805,467792814012,0.20694915,0.24654190,0.23717870,0.26224240,0.26964731,0.28867249,0.28903455,0.27557593,0.0007885698
5940689759133,5,878239561397,910331902322,905090447727,917803740853,921838082867,472531179812,466988429030,467866415125,0.20798032,0.24785265,0.23871303,0.26400911,0.27127771,0.29026447,0.29059817,0.27723141,0.0007987505
5942349714843,5,878502833672,910609260768,905366561734,918095579284,922060109394,472624972988,467105226387,467985170616,0.20969284,0.25017916,0.24092779,0.26662225,0.27334772,0.29268789,0.29310809,0.27990253,0.0008123154
5943099088191,5,878617109702,910747367949,905492172220,918214219757,922180117202,472655245206,467168109943,468024746212,0.21043617,0.25133762,0.24193533,0.26768457,0.27446658,0.29347006,0.29445942,0.28079269,0.0008166880
